method,method_label,sweep_value,util_level,util_sum,weighted_success_sum,taskset_count,success_count,schedulable_ratio,weighted_schedulability_at_util
amc_rtb,AMC-rtb,0.45,0.975,194.99633348294967,0.9748050539026808,200,1,0.005,0.0049990942726516295
amc_rtb,AMC-rtb,0.55,0.025,5.124474402775881,5.124474402775881,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.05,10.075352360185155,10.075352360185155,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.075,15.051404590515094,15.051404590515094,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.1,20.046714447844685,20.046714447844685,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.125,25.022651254851105,25.022651254851105,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.15,30.028692419812756,30.028692419812756,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.175,35.03076998229275,35.03076998229275,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.2,40.03677878359392,40.03677878359392,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.225,45.024463834604646,45.024463834604646,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.25,50.00736092592127,50.00736092592127,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.275,55.01789998073636,55.01789998073636,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.3,60.011900875433284,60.011900875433284,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.325,65.0226227580917,65.0226227580917,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.35,70.01954450428609,70.01954450428609,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.375,75.01086873459089,75.01086873459089,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.4,80.01962019299215,80.01962019299215,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.425,85.00102844070145,85.00102844070145,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.45,90.01945575110848,90.01945575110848,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.475,94.99549426052512,94.52084126640196,200,199,0.995,0.9950034157112607
amc_rtb,AMC-rtb,0.55,0.5,100.01137297827644,100.01137297827644,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.55,0.525,105.00408148415423,103.95386774861355,200,198,0.99,0.9899983532002119
amc_rtb,AMC-rtb,0.55,0.55,110.00416822567213,106.70285406222756,200,194,0.97,0.9699891902580275
amc_rtb,AMC-rtb,0.55,0.575,115.01208734700818,108.11035576541472,200,188,0.94,0.9399912501303457
amc_rtb,AMC-rtb,0.55,0.6,120.00189427074436,106.20178193756311,200,177,0.885,0.885000879219074
amc_rtb,AMC-rtb,0.55,0.625,125.0009304695697,113.12377246968454,200,181,0.905,0.9049834432810359
amc_rtb,AMC-rtb,0.55,0.65,130.00517924267677,105.30552686547657,200,162,0.81,0.8100102432758152
amc_rtb,AMC-rtb,0.55,0.675,135.0023642112327,103.95232512035489,200,154,0.77,0.7700037382879081
amc_rtb,AMC-rtb,0.55,0.7,140.0088109011809,105.70677332987715,200,151,0.755,0.7550008649418903
amc_rtb,AMC-rtb,0.55,0.725,145.0023504964728,95.70069111264814,200,132,0.66,0.6599940675787602
amc_rtb,AMC-rtb,0.55,0.75,150.00804894368488,78.75395149764361,200,105,0.525,0.5249981721128107
amc_rtb,AMC-rtb,0.55,0.775,155.0033784669971,78.26948598214042,200,101,0.505,0.5049534194430824
amc_rtb,AMC-rtb,0.55,0.8,160.00840630247492,65.60288132525328,200,82,0.41,0.40999646731834594
amc_rtb,AMC-rtb,0.55,0.825,165.010690271622,67.65785983175802,200,82,0.41,0.41002107027361245
amc_rtb,AMC-rtb,0.55,0.85,170.00668072466885,56.957444534060954,200,67,0.335,0.33503062521587207
amc_rtb,AMC-rtb,0.55,0.875,174.99210120215812,48.1264532400288,200,55,0.275,0.2750207175604522
amc_rtb,AMC-rtb,0.55,0.9,180.0054526991952,22.5016731076854,200,25,0.125,0.12500550827917228
amc_rtb,AMC-rtb,0.55,0.925,185.0101386266575,15.72676911466635,200,17,0.085,0.0850049042252884
amc_rtb,AMC-rtb,0.55,0.95,190.00536075974048,0.9490784075493826,200,1,0.005,0.004995008581623552
amc_rtb,AMC-rtb,0.55,0.975,195.00515038158056,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.65,0.025,5.134452592646109,5.134452592646109,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.05,10.057287425516948,10.057287425516948,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.075,15.058381625752313,15.058381625752313,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.1,20.031013702646447,20.031013702646447,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.125,25.03150854858651,25.03150854858651,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.15,30.035612526129125,30.035612526129125,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.175,35.016415465709876,35.016415465709876,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.2,40.026863233060546,40.026863233060546,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.225,45.01326276709878,45.01326276709878,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.25,50.012048786003525,50.012048786003525,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.275,55.009208984565205,55.009208984565205,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.3,60.01246620859997,60.01246620859997,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.325,65.00671464422862,65.00671464422862,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.35,70.0326404833891,70.0326404833891,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.375,75.00550312322389,75.00550312322389,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.4,80.01577383118969,80.01577383118969,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.425,85.00695184333205,85.00695184333205,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.45,90.00821883745884,90.00821883745884,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.65,0.475,95.00853512080742,94.53322074301923,200,199,0.995,0.9949971402339399
amc_rtb,AMC-rtb,0.65,0.5,100.01679873687624,99.5165607506488,200,199,0.995,0.9949984603332139
amc_rtb,AMC-rtb,0.65,0.525,105.00651451426326,96.08021622134727,200,183,0.915,0.9149929093998876
amc_rtb,AMC-rtb,0.65,0.55,110.00876850113785,100.10754135178827,200,182,0.91,0.9099960186423942
amc_rtb,AMC-rtb,0.65,0.575,115.0165729348894,96.61520168180823,200,168,0.84,0.8400111324522064
amc_rtb,AMC-rtb,0.65,0.6,120.00905562133616,89.4052101899913,200,149,0.745,0.7449871989001481
amc_rtb,AMC-rtb,0.65,0.625,125.01073330284729,82.50517181183989,200,132,0.66,0.6599847039691009
amc_rtb,AMC-rtb,0.65,0.65,130.00467712888099,76.70321354996435,200,118,0.59,0.59000349251992
amc_rtb,AMC-rtb,0.65,0.675,135.01145824527242,63.457320619168996,200,94,0.47,0.47001433392332853
amc_rtb,AMC-rtb,0.65,0.7,139.999249680852,63.69798548885111,200,91,0.455,0.4549880491078319
amc_rtb,AMC-rtb,0.65,0.725,145.00051270253743,56.550161518201385,200,78,0.39,0.3899997349265358
amc_rtb,AMC-rtb,0.65,0.75,149.9986545531746,42.75302226834104,200,57,0.285,0.2850227050082311
amc_rtb,AMC-rtb,0.65,0.775,155.01264538842332,41.853554506550005,200,54,0.27,0.27000090477570626
amc_rtb,AMC-rtb,0.65,0.8,160.00295715920288,37.59671920027871,200,47,0.235,0.23497515213340708
amc_rtb,AMC-rtb,0.65,0.825,165.00545395123868,29.697144992387017,200,36,0.18,0.17997674792714985
amc_rtb,AMC-rtb,0.65,0.85,170.0075455487177,24.654999644195456,200,29,0.145,0.14502297274287906
amc_rtb,AMC-rtb,0.65,0.875,175.00915497057053,17.498654768011434,200,20,0.1,0.09998708222409279
amc_rtb,AMC-rtb,0.65,0.9,180.004382727982,8.100037196186944,200,9,0.045,0.04499911098513369
amc_rtb,AMC-rtb,0.65,0.925,185.00487003790084,7.400331707269915,200,8,0.04,0.040000740011621606
amc_rtb,AMC-rtb,0.65,0.95,190.0007660120894,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.65,0.975,194.991032586332,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.75,0.025,5.138373648231289,5.138373648231289,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.05,10.075334648598474,10.075334648598474,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.075,15.035916775257727,15.035916775257727,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.1,20.037829572537902,20.037829572537902,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.125,25.039632328693976,25.039632328693976,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.15,30.033260265541394,30.033260265541394,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.175,35.016746311651254,35.016746311651254,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.2,40.02253205137834,40.02253205137834,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.225,45.00906016193033,45.00906016193033,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.25,50.019641059211686,50.019641059211686,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.275,55.01708138057265,55.01708138057265,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.3,60.023040823659876,60.023040823659876,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.325,65.01500880278859,65.01500880278859,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.35,70.01551293640281,70.01551293640281,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.375,75.01851704748707,75.01851704748707,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.4,80.00882033477313,80.00882033477313,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.425,85.00933691886799,85.00933691886799,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.75,0.45,90.01886704088695,89.56852894987898,200,199,0.995,0.9949972921698357
amc_rtb,AMC-rtb,0.75,0.475,95.00132014225218,91.6762385304795,200,193,0.965,0.9649996273020858
amc_rtb,AMC-rtb,0.75,0.5,100.00718352558071,91.50886654868407,200,183,0.915,0.9150229345802657
amc_rtb,AMC-rtb,0.75,0.525,105.00536339889901,85.57936133515284,200,163,0.815,0.8149999063385952
amc_rtb,AMC-rtb,0.75,0.55,110.00820671740343,76.45828108240164,200,139,0.695,0.6950234292866247
amc_rtb,AMC-rtb,0.75,0.575,115.00871900624622,63.829675355998546,200,111,0.555,0.5549985766951452
amc_rtb,AMC-rtb,0.75,0.6,120.02210942566845,61.807364809530675,200,103,0.515,0.5149664933010442
amc_rtb,AMC-rtb,0.75,0.625,125.01499618034613,48.12234403640641,200,77,0.385,0.3849325721450674
amc_rtb,AMC-rtb,0.75,0.65,130.0128927752081,36.39991183661353,200,56,0.28,0.27997155558678993
amc_rtb,AMC-rtb,0.75,0.675,135.0099351214667,32.39733332262579,200,48,0.24,0.23996258714944443
amc_rtb,AMC-rtb,0.75,0.7,140.00646644264674,23.799756906364262,200,34,0.17,0.16999041195082062
amc_rtb,AMC-rtb,0.75,0.725,145.00853159324353,18.85578294645026,200,26,0.13,0.1300322314782258
amc_rtb,AMC-rtb,0.75,0.75,150.0068395137838,13.50029341750617,200,18,0.09,0.08999785250635627
amc_rtb,AMC-rtb,0.75,0.775,155.00060462706108,15.499571741764326,200,20,0.1,0.09999684697396531
amc_rtb,AMC-rtb,0.75,0.8,160.00756175183426,13.601781199370308,200,17,0.085,0.0850071149791418
amc_rtb,AMC-rtb,0.75,0.825,164.9983607222085,11.551238532603605,200,14,0.07,0.07000820179087287
amc_rtb,AMC-rtb,0.75,0.85,170.01241724908198,7.6498585148753175,200,9,0.045,0.04499588111654018
amc_rtb,AMC-rtb,0.75,0.875,175.00225113255732,7.001571648383214,200,8,0.04,0.040008466194413686
amc_rtb,AMC-rtb,0.75,0.9,180.00105704030204,2.700444505418371,200,3,0.015,0.01500238137387018
amc_rtb,AMC-rtb,0.75,0.925,184.99106269923914,1.8503554674359517,200,2,0.01,0.010002404659106606
amc_rtb,AMC-rtb,0.75,0.95,190.00567191697283,0.9507963846688445,200,1,0.005,0.005004042116618056
amc_rtb,AMC-rtb,0.75,0.975,195.00256202639815,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.85,0.025,5.13928599962228,5.13928599962228,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.05,10.069983846104202,10.069983846104202,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.075,15.044098391390154,15.044098391390154,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.1,20.03954204735892,20.03954204735892,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.125,25.026874226062308,25.026874226062308,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.15,30.029731091413485,30.029731091413485,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.175,35.026906739627,35.026906739627,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.2,40.02155451971718,40.02155451971718,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.225,45.01972009054702,45.01972009054702,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.25,50.00568378224259,50.00568378224259,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.275,55.01696463368136,55.01696463368136,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.3,60.016361502398375,60.016361502398375,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.325,65.0013929991261,65.0013929991261,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.35,70.01645307862583,70.01645307862583,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.375,75.01842557551983,75.01842557551983,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.4,79.99853754629332,79.99853754629332,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.425,85.01478467420462,85.01478467420462,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.85,0.45,90.00197485973466,86.40025201065703,200,192,0.96,0.9599817353486876
amc_rtb,AMC-rtb,0.85,0.475,95.00426231755634,82.17799798509655,200,173,0.865,0.8649927485401931
amc_rtb,AMC-rtb,0.85,0.5,100.01331017374903,75.010070012441,200,150,0.75,0.7500008737050007
amc_rtb,AMC-rtb,0.85,0.525,105.00472466850594,54.596592419980105,200,104,0.52,0.5199441510116664
amc_rtb,AMC-rtb,0.85,0.55,110.0070064521141,42.90030232626241,200,78,0.39,0.38997790877017324
amc_rtb,AMC-rtb,0.85,0.575,114.99593396972632,31.04949167253724,200,54,0.27,0.2700051262743889
amc_rtb,AMC-rtb,0.85,0.6,119.99956098087642,22.79954271267227,200,38,0.19,0.18999688437448276
amc_rtb,AMC-rtb,0.85,0.625,125.00488554577936,22.498819149496146,200,36,0.18,0.17998351865420983
amc_rtb,AMC-rtb,0.85,0.65,129.99939239619394,14.300420471137317,200,22,0.11,0.1100037485371816
amc_rtb,AMC-rtb,0.85,0.675,135.00998452721964,8.101810106931515,200,12,0.06,0.060008969968425495
amc_rtb,AMC-rtb,0.85,0.7,139.99887975420077,6.3001518411391215,200,9,0.045,0.045001444670131945
amc_rtb,AMC-rtb,0.85,0.725,145.01298486506562,3.62475399039369,200,5,0.025,0.024996064964572094
amc_rtb,AMC-rtb,0.85,0.75,149.99579265224355,5.249007010977773,200,7,0.035,0.03499436162951109
amc_rtb,AMC-rtb,0.85,0.775,154.99910127693283,1.548684932210425,200,2,0.01,0.009991573624955606
amc_rtb,AMC-rtb,0.85,0.8,160.0097664650848,1.5999464310104077,200,2,0.01,0.009999054847439745
amc_rtb,AMC-rtb,0.85,0.825,165.00155844435173,1.6497984408219337,200,2,0.01,0.009998683990480872
amc_rtb,AMC-rtb,0.85,0.85,170.0056007051013,1.6994442353910437,200,2,0.01,0.00999640146173166
amc_rtb,AMC-rtb,0.85,0.875,175.00905603113486,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.85,0.9,180.00272165484137,0.8994461651267585,200,1,0.005,0.004996847585735195
amc_rtb,AMC-rtb,0.85,0.925,185.00539039181373,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.85,0.95,190.01041283334737,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.85,0.975,195.01055103857462,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.025,5.128455953251271,5.128455953251271,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.05,10.071211200156005,10.071211200156005,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.075,15.0416729425136,15.0416729425136,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.1,20.044912572932674,20.044912572932674,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.125,25.025488037708698,25.025488037708698,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.15,30.031469939889888,30.031469939889888,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.175,35.018460316683324,35.018460316683324,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.2,40.015365440842345,40.015365440842345,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.225,45.01010456604076,45.01010456604076,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.25,50.012716779822625,50.012716779822625,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.275,55.01715187339122,55.01715187339122,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.3,60.00715607080882,60.00715607080882,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.325,65.01073443818066,65.01073443818066,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.35,70.00850127011198,70.00850127011198,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.375,75.0089620684588,75.0089620684588,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.4,80.01199210299862,80.01199210299862,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.425,85.00803248818757,85.00803248818757,200,200,1.0,1.0
amc_rtb,AMC-rtb,0.95,0.45,90.00974883523592,84.60879301680906,200,188,0.94,0.9399958794650857
amc_rtb,AMC-rtb,0.95,0.475,95.00487325861859,53.67619869127593,200,113,0.565,0.564983635577942
amc_rtb,AMC-rtb,0.95,0.5,100.01240147662162,22.005664243666086,200,44,0.22,0.22002935554757191
amc_rtb,AMC-rtb,0.95,0.525,105.00505524266907,13.654895149894902,200,26,0.13,0.13004035966019092
amc_rtb,AMC-rtb,0.95,0.55,110.01904494504704,8.802935958638676,200,16,0.08,0.08001283744133225
amc_rtb,AMC-rtb,0.95,0.575,115.00358974063548,7.4760516395652195,200,13,0.065,0.06500711548592317
amc_rtb,AMC-rtb,0.95,0.6,120.00536340051129,1.8006247105162227,200,3,0.015,0.015004535293199664
amc_rtb,AMC-rtb,0.95,0.625,125.00099330385275,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.65,130.0055551635547,0.6497173236223466,200,1,0.005,0.004997612008232753
amc_rtb,AMC-rtb,0.95,0.675,135.0025802742666,1.3500308892219,200,2,0.01,0.010000037676903831
amc_rtb,AMC-rtb,0.95,0.7,140.01142425910413,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.725,145.00520402881588,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.75,150.0053593993614,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.775,155.0142160304908,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.8,160.00619247406277,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.825,165.00181826459195,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.85,170.00984350513855,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.875,175.0143836168909,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.9,179.99403344312117,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.925,185.00154613393755,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.95,190.00589407322687,0.0,200,0,0.0,0.0
amc_rtb,AMC-rtb,0.95,0.975,194.999957006212,0.0,200,0,0.0,0.0
crmpo_baseline,CrMPO,0.05,0.025,5.150775154323688,5.150775154323688,200,200,1.0,1.0
crmpo_baseline,CrMPO,0.05,0.05,10.07356157320267,9.973705070628112,200,198,0.99,0.9900872693486886
crmpo_baseline,CrMPO,0.05,0.075,15.0434043963246,14.815203738676548,200,197,0.985,0.9848305176384272
crmpo_baseline,CrMPO,0.05,0.1,20.033434849724042,18.7319206570683,200,187,0.935,0.9350328986307773
crmpo_baseline,CrMPO,0.05,0.125,25.028879158423397,23.777838380398297,200,190,0.95,0.9500161085877445
crmpo_baseline,CrMPO,0.05,0.15,30.03550192819835,28.230607146080164,200,188,0.94,0.9399079533802067
crmpo_baseline,CrMPO,0.05,0.175,35.0207482666908,31.34263713178814,200,179,0.895,0.8949733710172888
crmpo_baseline,CrMPO,0.05,0.2,40.01291481185509,36.80994918718274,200,184,0.92,0.9199517046000515
crmpo_baseline,CrMPO,0.05,0.225,45.01771047158208,39.83753972260607,200,177,0.885,0.8849303819605386
crmpo_baseline,CrMPO,0.05,0.25,50.01110616187902,41.75826528749001,200,167,0.835,0.8349798373250192
crmpo_baseline,CrMPO,0.05,0.275,55.01374912511959,48.13834412627507,200,175,0.875,0.8750238784270536
crmpo_baseline,CrMPO,0.05,0.3,60.01498862925155,50.41129333830675,200,168,0.84,0.8399783868947711
crmpo_baseline,CrMPO,0.05,0.325,65.0155689397196,53.64164290766372,200,165,0.825,0.8250584249658505
crmpo_baseline,CrMPO,0.05,0.35,70.01916245631176,58.11407817608568,200,166,0.83,0.829973911960826
crmpo_baseline,CrMPO,0.05,0.375,75.01429470481146,59.26429226196047,200,158,0.79,0.7900399849811455
crmpo_baseline,CrMPO,0.05,0.4,80.01035417787244,66.00504307852253,200,165,0.825,0.824956266682504
crmpo_baseline,CrMPO,0.05,0.425,85.00718233545614,65.03172035899283,200,153,0.765,0.7650144208093388
crmpo_baseline,CrMPO,0.05,0.45,90.01395769955089,70.21343442036596,200,156,0.78,0.7800283002190035
crmpo_baseline,CrMPO,0.05,0.475,95.00575932667381,75.05104348835427,200,158,0.79,0.7899630929772795
crmpo_baseline,CrMPO,0.05,0.5,100.01498087861673,76.01039013121492,200,152,0.76,0.7599900481255403
crmpo_baseline,CrMPO,0.05,0.525,105.01841577701121,81.3885233847344,200,155,0.775,0.7749928694177707
crmpo_baseline,CrMPO,0.05,0.55,110.00496092811977,83.0538575757838,200,151,0.755,0.7550010188181735
crmpo_baseline,CrMPO,0.05,0.575,115.00983799283794,76.48382049959649,200,133,0.665,0.6650198090389398
crmpo_baseline,CrMPO,0.05,0.6,120.01179642897297,87.60898010973797,200,146,0.73,0.7300030723362092
crmpo_baseline,CrMPO,0.05,0.625,125.01201884481794,97.51083641675254,200,156,0.78,0.7800116926181022
crmpo_baseline,CrMPO,0.05,0.65,129.99880651097772,90.34802626561624,200,139,0.695,0.694991197922935
crmpo_baseline,CrMPO,0.05,0.675,135.00566887028583,102.60849643856153,200,152,0.76,0.7600310216391604
crmpo_baseline,CrMPO,0.05,0.7,140.01085780267155,93.80809225889986,200,134,0.67,0.6700058390550758
crmpo_baseline,CrMPO,0.05,0.725,145.00330748260743,103.67755841970548,200,143,0.715,0.7150013349325924
crmpo_baseline,CrMPO,0.05,0.75,149.99880840634685,102.75148107485708,200,137,0.685,0.6850153155650628
crmpo_baseline,CrMPO,0.05,0.775,155.00410862662332,103.07867680945377,200,133,0.665,0.6650060938562057
crmpo_baseline,CrMPO,0.05,0.8,159.9963870813707,111.99627543453094,200,140,0.7,0.6999925278160941
crmpo_baseline,CrMPO,0.05,0.825,165.0089074783576,113.85330394754816,200,138,0.69,0.6899827753994495
crmpo_baseline,CrMPO,0.05,0.85,170.00517541628386,103.69962945610007,200,122,0.61,0.6099792503503234
crmpo_baseline,CrMPO,0.05,0.875,175.01398167579455,109.38257585897873,200,125,0.625,0.6249933565971031
crmpo_baseline,CrMPO,0.05,0.9,180.0008036048297,90.00038489634201,200,100,0.5,0.4999999060777924
crmpo_baseline,CrMPO,0.05,0.925,185.0008705874767,46.25097753489798,200,50,0.25,0.2500041074835291
crmpo_baseline,CrMPO,0.05,0.95,189.99766182501563,19.945002442249834,200,21,0.105,0.10497498890601516
crmpo_baseline,CrMPO,0.05,0.975,194.99701792278387,0.9740892943711408,200,1,0.005,0.004995406107989132
crmpo_baseline,CrMPO,0.15,0.025,5.133075019022422,5.107295637746349,200,199,0.995,0.9949777898860744
crmpo_baseline,CrMPO,0.15,0.05,10.064032423590758,9.51008843146752,200,189,0.945,0.9449580477478632
crmpo_baseline,CrMPO,0.15,0.075,15.043832593327416,13.685451670788495,200,182,0.91,0.9097051290545854
crmpo_baseline,CrMPO,0.15,0.1,20.04896671567419,17.14101754889029,200,171,0.855,0.8549576540266048
crmpo_baseline,CrMPO,0.15,0.125,25.034283799570023,18.901347977094705,200,151,0.755,0.7550185229353095
crmpo_baseline,CrMPO,0.15,0.15,30.026106068640118,23.119478492202862,200,154,0.77,0.7699792453723902
crmpo_baseline,CrMPO,0.15,0.175,35.01678966234951,24.513946846336033,200,140,0.7,0.7000626580195538
crmpo_baseline,CrMPO,0.15,0.2,40.01427295929859,28.812740799204978,200,144,0.72,0.7200615847378384
crmpo_baseline,CrMPO,0.15,0.225,45.008695167739,27.901065022036914,200,124,0.62,0.6199038856393161
crmpo_baseline,CrMPO,0.15,0.25,50.02157952417979,31.01079100771083,200,124,0.62,0.6199482563864384
crmpo_baseline,CrMPO,0.15,0.275,55.001586640933056,30.527421899281837,200,111,0.555,0.5550280230745716
crmpo_baseline,CrMPO,0.15,0.3,60.0105721754941,32.106988197248825,200,107,0.535,0.5350221974780641
crmpo_baseline,CrMPO,0.15,0.325,65.00865875556394,34.77999127423999,200,107,0.535,0.5350055198802767
crmpo_baseline,CrMPO,0.15,0.35,70.02134275002804,36.76261101597811,200,105,0.525,0.5250200806233952
crmpo_baseline,CrMPO,0.15,0.375,75.0068434500792,36.375706696798645,200,97,0.485,0.48496517149143187
crmpo_baseline,CrMPO,0.15,0.4,79.99985223088021,36.79857968610108,200,92,0.46,0.45998309571747814
crmpo_baseline,CrMPO,0.15,0.425,85.01396523835977,38.684843327390794,200,91,0.455,0.4550410420091254
crmpo_baseline,CrMPO,0.15,0.45,90.00369872569703,33.30407173076511,200,74,0.37,0.37003003434631554
crmpo_baseline,CrMPO,0.15,0.475,95.01131444738856,37.53594476188952,200,79,0.395,0.39506815562134573
crmpo_baseline,CrMPO,0.15,0.5,99.99539908242073,45.99769963724664,200,92,0.46,0.4599981605086976
crmpo_baseline,CrMPO,0.15,0.525,105.01238711880423,42.00017689554433,200,80,0.4,0.3999545010630798
crmpo_baseline,CrMPO,0.15,0.55,110.00778426632338,44.55068651433755,200,81,0.405,0.4049775823725578
crmpo_baseline,CrMPO,0.15,0.575,115.00905854506904,40.83081165076849,200,71,0.355,0.3550225709809455
crmpo_baseline,CrMPO,0.15,0.6,119.99622963446068,44.392323324536775,200,74,0.37,0.36994765135343993
crmpo_baseline,CrMPO,0.15,0.625,125.00826252404102,40.61950717837599,200,65,0.325,0.3249345791888295
