figure,sweep_type,sweep_value,util_level,taskset_id,seed,num_tasks,cf,cp,actual_total_util_lo,actual_total_util_hi,deadline_mode,has_deadline_less_than_period,method,method_label,priority_policy,schedulable,details
fig5,util,0.225,0.225,65,802091,20,2.0,0.5,0.2251238280634786,0.23521874004806692,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,65,802091,20,2.0,0.5,0.2251238280634786,0.23521874004806692,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_20 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,66,802092,20,2.0,0.5,0.22548129640160217,0.28588557899709427,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_4 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,67,802093,20,2.0,0.5,0.22441883189472916,0.1751539706862194,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_11 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,68,802094,20,2.0,0.5,0.2249201694777834,0.26055702976042733,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_12 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,69,802095,20,2.0,0.5,0.22505601204107473,0.3443207020317932,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_14 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,70,802096,20,2.0,0.5,0.2244933067930926,0.13349912841266226,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_15 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,71,802097,20,2.0,0.5,0.22459990397223636,0.3621929593972966,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_8 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,72,802098,20,2.0,0.5,0.22433593148069278,0.2380386754218632,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_20 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,73,802099,20,2.0,0.5,0.22498594789446844,0.21461503037469076,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_4 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,74,802100,20,2.0,0.5,0.22533480149005566,0.15354529085106802,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_2 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,75,802101,20,2.0,0.5,0.22551434015667915,0.35925862390495034,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_11 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,amc_max,AMC-max,opa,False,OPA 分配失败：无法为优先级位置 2 找到可行候选任务
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,False,OPA 分配失败：无法为优先级位置 2 找到可行候选任务
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,smc,SMC,opa,False,OPA 分配失败：无法为优先级位置 2 找到可行候选任务
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,smc_no,SMC-NO,opa,False,OPA 分配失败：无法为优先级位置 2 找到可行候选任务
fig5,util,0.225,0.225,76,802102,20,2.0,0.5,0.22506459891659034,0.23268840963746185,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_3 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,77,802103,20,2.0,0.5,0.22507395235335637,0.22282731554927576,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_3 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,78,802104,20,2.0,0.5,0.22431377598002827,0.23186793157609104,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_2 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,79,802105,20,2.0,0.5,0.22512097601034703,0.08061968483398513,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_6 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,80,802106,20,2.0,0.5,0.22523465558891045,0.3182462557655699,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_5 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,81,802107,20,2.0,0.5,0.22384701903413903,0.3324129681746112,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_6 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,82,802108,20,2.0,0.5,0.22514009075973856,0.08911236792296368,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_13 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,83,802109,20,2.0,0.5,0.22551506823569917,0.18806638068850004,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_12 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,smc_no,SMC-NO,opa,True,"method=smc_no, priority_policy=opa, SMC-no 测试通过"
fig5,util,0.225,0.225,84,802110,20,2.0,0.5,0.2248053917929393,0.07934478306479814,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,True,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: classic_single_budget 分析通过"
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,ub_hl,UB-H&L,dm,False,"method=ub_hl, priority_policy=dm, UB-H 失败：任务 tau_18 在 HI 模式下超过截止期"
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,amc_max,AMC-max,opa,False,OPA 分配失败：无法为优先级位置 12 找到可行候选任务
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,False,OPA 分配失败：无法为优先级位置 12 找到可行候选任务
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,smc,SMC,opa,False,OPA 分配失败：无法为优先级位置 12 找到可行候选任务
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,smc_no,SMC-NO,opa,False,OPA 分配失败：无法为优先级位置 12 找到可行候选任务
fig5,util,0.225,0.225,85,802111,20,2.0,0.5,0.2247238534853897,0.28331057109108093,arbitrary_paper,True,crmpo_baseline,CrMPO,crmpo,False,"method=crmpo_baseline, priority_policy=crmpo, CrMPO baseline: 任务 tau_18 在 classic_single_budget 分析下超过截止期"
fig5,util,0.225,0.225,86,802112,20,2.0,0.5,0.22413097314010777,0.18932463632747765,arbitrary_paper,True,ub_hl,UB-H&L,dm,True,"method=ub_hl, priority_policy=dm, UB-H&L 测试通过"
fig5,util,0.225,0.225,86,802112,20,2.0,0.5,0.22413097314010777,0.18932463632747765,arbitrary_paper,True,amc_max,AMC-max,opa,True,"method=amc_max, priority_policy=opa, AMC-max 测试通过"
fig5,util,0.225,0.225,86,802112,20,2.0,0.5,0.22413097314010777,0.18932463632747765,arbitrary_paper,True,amc_rtb,AMC-rtb,opa,True,"method=amc_rtb, priority_policy=opa, AMC-rtb 测试通过"
fig5,util,0.225,0.225,86,802112,20,2.0,0.5,0.22413097314010777,0.18932463632747765,arbitrary_paper,True,smc,SMC,opa,True,"method=smc, priority_policy=opa, SMC 测试通过"
